DBbook_ItemID	name	DBpedia_uri
256	The Novel	http://dbpedia.org/resource/The_Novel
2560	The Four-Story Mistake	http://dbpedia.org/resource/The_Four-Story_Mistake
2561	Snow Flower and the Secret Fan	http://dbpedia.org/resource/Snow_Flower_and_the_Secret_Fan
2562	Southern Cross	http://dbpedia.org/resource/Southern_Cross_(book)
2563	An Advancement of Learning	http://dbpedia.org/resource/An_Advancement_of_Learning
2564	The Hidden Family	http://dbpedia.org/resource/The_Hidden_Family
2565	The Impossible Virgin	http://dbpedia.org/resource/The_Impossible_Virgin
2566	The King's Name	http://dbpedia.org/resource/The_King's_Name
2567	The Lacquer Screen	http://dbpedia.org/resource/The_Lacquer_Screen
2568	The Lonely Silver Rain	http://dbpedia.org/resource/The_Lonely_Silver_Rain
2569	The Far Pavilions	http://dbpedia.org/resource/The_Far_Pavilions
257	Collapse: How Societies Choose to Fail or Succeed	http://dbpedia.org/resource/Collapse:_How_Societies_Choose_to_Fail_or_Succeed
2570	The Full Cupboard of Life	http://dbpedia.org/resource/The_Full_Cupboard_of_Life
2571	The Kalahari Typing School for Men	http://dbpedia.org/resource/The_Kalahari_Typing_School_for_Men
2572	The Last Precinct	http://dbpedia.org/resource/The_Last_Precinct_(novel)
2573	The Taking	http://dbpedia.org/resource/The_Taking
2574	Trace	http://dbpedia.org/resource/Traces
2575	Unnatural Exposure	http://dbpedia.org/resource/Unnatural_Exposure_(novel)
2576	The Ship of Ishtar	http://dbpedia.org/resource/The_Ship_of_Ishtar
2577	A Long Fatal Love Chase	http://dbpedia.org/resource/A_Long_Fatal_Love_Chase
2578	A Room with a View	http://dbpedia.org/resource/A_Room_with_a_View
2579	The Star Beast	http://dbpedia.org/resource/The_Star_Beast
258	Arena	http://dbpedia.org/resource/L'Arena
2580	The Treasure of Alpheus Winterborn	http://dbpedia.org/resource/The_Treasure_of_Alpheus_Winterborn
2581	The Witches of Worm	http://dbpedia.org/resource/The_Witches_of_Worm
2582	The Weapon Shops of Isher	http://dbpedia.org/resource/The_Weapon_Shops_of_Isher
2583	The West End Horror	http://dbpedia.org/resource/The_West_End_Horror
2584	The Willow Pattern	http://dbpedia.org/resource/The_Willow_Pattern_(novel)
2585	The worlds of Robert A. Heinlein	http://dbpedia.org/resource/The_Worlds_of_Robert_A._Heinlein
2586	The Wars	http://dbpedia.org/resource/The_Wars
2587	The Gift of Asher Lev	http://dbpedia.org/resource/The_Gift_of_Asher_Lev
2588	Come As You Are: The Story of Nirvana	http://dbpedia.org/resource/Come_as_You_Are:_The_Story_of_Nirvana
2589	The Barnum Museum	http://dbpedia.org/resource/The_Barnum_Museum
259		http://dbpedia.org/resource/Captain_Underpants_and_the_Invasion_of_the_Incredibly_Naughty_Cafeteria_Ladies_from_Outer_Space_(and_the_Subsequent_Assault_of_the_Equally_Evil_Lunchroom_Zombie_Nerds)
2590	Ventus	http://dbpedia.org/resource/Ventus
2591	Deep Storm	http://dbpedia.org/resource/Deep_Storm
2592	Glinda of Oz	http://dbpedia.org/resource/Glinda_of_Oz
2593	Wyst: Alastor 1716	http://dbpedia.org/resource/Wyst:_Alastor_1716
2594	Wayside School is Falling Down	http://dbpedia.org/resource/Wayside_School_is_Falling_Down
2595	It's a Bird	http://dbpedia.org/resource/It's_a_Bird
2596	Lorna Doone	http://dbpedia.org/resource/Lorna_Doone
2597	Gone with the Wind	http://dbpedia.org/resource/Gone_with_the_Wind
2598	Killing Time	http://dbpedia.org/resource/Killing_Time_(book)
2599	Make Way for Ducklings	http://dbpedia.org/resource/Make_Way_for_Ducklings
26	The True Confessions of Charlotte Doyle	http://dbpedia.org/resource/The_True_Confessions_of_Charlotte_Doyle
260	Shambhala: The Sacred Path of the Warrior	http://dbpedia.org/resource/Shambhala:_The_Sacred_Path_of_the_Warrior
2600	Mara, Daughter of the Nile	http://dbpedia.org/resource/Mara,_Daughter_of_the_Nile
2601	Collected Ghost Stories	http://dbpedia.org/resource/Collected_Ghost_Stories
2602	Palace Walk	http://dbpedia.org/resource/Palace_Walk
2603	A Son Called Gabriel	http://dbpedia.org/resource/A_Son_Called_Gabriel
2604	Parable of the Sower	http://dbpedia.org/resource/Parable_of_the_Sower_(novel)
2605	Possessing the Secret of Joy	http://dbpedia.org/resource/Possessing_the_Secret_of_Joy
2606	Burning Bright	http://dbpedia.org/resource/Burning_Bright
2607	Shadowmancer	http://dbpedia.org/resource/Shadowmancer
2608	Holder of the World	http://dbpedia.org/resource/The_Holder_of_the_World
2609	Witch Baby	http://dbpedia.org/resource/Witch_Baby
261	The Master Mind of Mars	http://dbpedia.org/resource/The_Master_Mind_of_Mars
2610	The Clue in the Jewel Box	http://dbpedia.org/resource/The_Clue_in_the_Jewel_Box
2611	Romiette and Julio	http://dbpedia.org/resource/Romiette_and_Julio
2612	Life of Pi	http://dbpedia.org/resource/Life_of_Pi
2613	The Emerald City of Oz	http://dbpedia.org/resource/The_Emerald_City_of_Oz
2614	Devil's Knot: The True Story of the West Memphis Three	http://dbpedia.org/resource/Devil's_Knot:_The_True_Story_of_the_West_Memphis_Three
2615	The Jewel of Seven Stars	http://dbpedia.org/resource/The_Jewel_of_Seven_Stars
2616	The Life and Adventures of Santa Claus	http://dbpedia.org/resource/The_Life_and_Adventures_of_Santa_Claus
2617	The Double	http://dbpedia.org/resource/The_Doubleman
2618	And four to go	http://dbpedia.org/resource/And_Four_to_Go
2619	Anna in the Tropics	http://dbpedia.org/resource/Anna_in_the_Tropics
262	The Ghost Road	http://dbpedia.org/resource/The_Ghost_Road
2620	The Monk	http://dbpedia.org/resource/The_Monk
2621	The Ordinary Princess	http://dbpedia.org/resource/The_Ordinary_Princess
2622	The Elusive Pimpernel	http://dbpedia.org/resource/The_Elusive_Pimpernel_(novel)
2623	The Scarecrow of Oz	http://dbpedia.org/resource/The_Scarecrow_of_Oz
2624	The Pillowman	http://dbpedia.org/resource/The_Pillowman
2625	Cart and Cwidder	http://dbpedia.org/resource/Cart_and_Cwidder
2626	Asylums: Essays on the Social Situation of Mental Patients and Other Inmates	http://dbpedia.org/resource/Asylums:_Essays_on_the_Social_Situation_of_Mental_Patients_and_Other_Inmates
2627	The Wonderful Wizard of Oz	http://dbpedia.org/resource/The_Wonderful_Wizard_of_Oz
2628	Tik-Tok of Oz	http://dbpedia.org/resource/Tik-Tok_of_Oz
2629	The Tamuli	http://dbpedia.org/resource/The_Tamuli
263	Digging to America	http://dbpedia.org/resource/Digging_to_America
2630	Voyage in the Dark	http://dbpedia.org/resource/Voyage_in_the_Dark
2631	Watch Your Mouth	http://dbpedia.org/resource/Watch_Your_Mouth
2632	The October Country	http://dbpedia.org/resource/The_October_Country
2633	Where Angels Fear to Tread	http://dbpedia.org/resource/Where_Angels_Fear_to_Tread
2634	Heartsnatcher	http://dbpedia.org/resource/Heartsnatcher
2635	Zombie	http://dbpedia.org/resource/IZOMBIE
2636	Killing Rage	http://dbpedia.org/resource/Killing_Rage
2637	The Overlook	http://dbpedia.org/resource/The_Overlook
2638	City of Golden Shadow	http://dbpedia.org/resource/City_of_Golden_Shadow
2639	Knife of Dreams	http://dbpedia.org/resource/Knife_of_Dreams
264	Strange Affair	http://dbpedia.org/resource/Strange_Affair_(novel)
2640	Mountain of Black Glass	http://dbpedia.org/resource/Mountain_of_Black_Glass
2641	River of Blue Fire	http://dbpedia.org/resource/River_of_Blue_Fire
2642	Sea of Silver Light	http://dbpedia.org/resource/Sea_of_Silver_Light
2643	The Darkest Road	http://dbpedia.org/resource/The_Darkest_Road
2644	The Lions of Al-Rassan	http://dbpedia.org/resource/The_Lions_of_Al-Rassan
2645	The Summer Tree	http://dbpedia.org/resource/The_Summer_Tree
2646	13 Little Blue Envelopes	http://dbpedia.org/resource/13_Little_Blue_Envelopes
2647	A Case of Conscience	http://dbpedia.org/resource/A_Case_of_Conscience
2648	Home from the Vinyl Cafe	http://dbpedia.org/resource/Home_from_the_Vinyl_Cafe
2649	A Fall of Moondust	http://dbpedia.org/resource/A_Fall_of_Moondust
265	The Devil's Feather	http://dbpedia.org/resource/The_Devil's_Feather
2650	Superman for All Seasons	http://dbpedia.org/resource/Superman_for_All_Seasons
2651	The Extraordinary Adventures of Alfred Kropp	http://dbpedia.org/resource/The_Extraordinary_Adventures_of_Alfred_Kropp
2652	The Painted Garden	http://dbpedia.org/resource/The_Painted_Garden
2653	The Prophecy of the Stones	http://dbpedia.org/resource/The_Prophecy_of_the_Stones
2654	The Vesuvius Club	http://dbpedia.org/resource/The_Vesuvius_Club
2655	Absolution Gap	http://dbpedia.org/resource/Absolution_Gap
2656	Against the Fall of Night	http://dbpedia.org/resource/Against_the_Fall_of_Night
2657	Thou Art That	http://dbpedia.org/resource/Thou_Art_That_(book)
2658	The Complete Stories	http://dbpedia.org/resource/The_Complete_Stories_(O'Connor)
2659	The Mysterious Flame of Queen Loana	http://dbpedia.org/resource/The_Mysterious_Flame_of_Queen_Loana
266	The True Believer	http://dbpedia.org/resource/The_True_Believer
2660	The Ancient Engineers	http://dbpedia.org/resource/The_Ancient_Engineers
2661	Already Dead	http://dbpedia.org/resource/Already_Dead
2662	The American Boy	http://dbpedia.org/resource/The_American_Boy
2663	Love and Other Impossible Pursuits	http://dbpedia.org/resource/Love_and_Other_Impossible_Pursuits
2664	Mr. Monk Goes to the Firehouse	http://dbpedia.org/resource/Mr._Monk_Goes_to_the_Firehouse
2665	Behold the Man	http://dbpedia.org/resource/Behold_the_Man_(novel)
2666	The Conjuror's Bird	http://dbpedia.org/resource/The_Conjuror's_Bird
2667	Weaving the Web: The Original Design and Ultimate Destiny of the World Wide Web	http://dbpedia.org/resource/Weaving_the_Web:_The_Original_Design_and_Ultimate_Destiny_of_the_World_Wide_Web_by_its_inventor
2668	The Songs of the Kings	http://dbpedia.org/resource/The_Songs_of_the_Kings
2669	Flight of Eagles	http://dbpedia.org/resource/Flight_of_Eagles
267	Florence of Arabia	http://dbpedia.org/resource/Florence_of_Arabia
2670	Brightness Reef	http://dbpedia.org/resource/Brightness_Reef
2671	Bring the Jubilee	http://dbpedia.org/resource/Bring_the_Jubilee
2672	The Fires of Spring	http://dbpedia.org/resource/The_Fires_of_Spring
2673	The Twelve Caesars	http://dbpedia.org/resource/The_Twelve_Caesars
2674	Bully for Brontosaurus	http://dbpedia.org/resource/Bully_for_Brontosaurus
2675	The Gospel of the Flying Spaghetti Monster	http://dbpedia.org/resource/The_Gospel_of_the_Flying_Spaghetti_Monster
2676	Caesar's Women	http://dbpedia.org/resource/Caesar's_Women
2677	Miracles on Maple Hill	http://dbpedia.org/resource/Miracles_on_Maple_Hill
2678	Cities in Flight	http://dbpedia.org/resource/Cities_in_Flight
2679	Climbing Mount Improbable	http://dbpedia.org/resource/Climbing_Mount_Improbable
268	My Utmost for His Highest	http://dbpedia.org/resource/My_Utmost_for_His_Highest
2680	House of Incest	http://dbpedia.org/resource/House_of_Incest
2681	Delta of Venus	http://dbpedia.org/resource/Delta_of_Venus
2682	Halo: First Strike	http://dbpedia.org/resource/Halo:_First_Strike
2683	Signal to Noise	http://dbpedia.org/resource/Signal_to_Noise_(novel)
2684	Halo: The Fall of Reach	http://dbpedia.org/resource/Halo:_The_Fall_of_Reach
2685	Death in the Clouds	http://dbpedia.org/resource/Death_in_the_Clouds
2686	Diamond Dogs, Turquoise Days	http://dbpedia.org/resource/Diamond_Dogs,_Turquoise_Days
2687	Downward to the Earth	http://dbpedia.org/resource/Downward_to_the_Earth
2688	Noises Off	http://dbpedia.org/resource/Noises_Off
2689	Dying Inside	http://dbpedia.org/resource/Dying_Inside
269	Everyone Poops	http://dbpedia.org/resource/Everyone_Poops
2690	Earth Abides	http://dbpedia.org/resource/Earth_Abides
2691	Little Big Man	http://dbpedia.org/resource/Little_Big_Man_(novel)
2692	Emphyrio	http://dbpedia.org/resource/Emphyrio
2693	Expedition to Earth	http://dbpedia.org/resource/Expedition_to_Earth
2694	Eden	http://dbpedia.org/resource/Eden*
2695	Heaven and Earth	http://dbpedia.org/resource/On_Heaven_and_Earth
2696	Pretty Little Liars	http://dbpedia.org/resource/Pretty_Little_Liars_(book)
2697	Giordano Bruno and the Hermetic Tradition	http://dbpedia.org/resource/Giordano_Bruno_and_the_Hermetic_Tradition
2698	Great Mambo Chicken and the Transhuman Condition: Science Slightly over the Edge	http://dbpedia.org/resource/Great_Mambo_Chicken_and_the_Transhuman_Condition:_Science_Slightly_over_the_Edge
2699	No One Writes to the Colonel	http://dbpedia.org/resource/No_One_Writes_to_the_Colonel
27	A Cellarful of Noise	http://dbpedia.org/resource/A_Cellarful_of_Noise
270	The Year's Best Science Fiction: Twenty-First Annual Collection	http://dbpedia.org/resource/The_Year's_Best_Science_Fiction:_Twenty-First_Annual_Collection
2700	Heart of the Comet	http://dbpedia.org/resource/Heart_of_the_Comet
2701	Origin in Death	http://dbpedia.org/resource/Origin_in_Death
2702	Heaven's Reach	http://dbpedia.org/resource/Heaven's_Reach
2703	How the Irish Saved Civilization	http://dbpedia.org/resource/How_the_Irish_Saved_Civilization
2704	Celestial Matters	http://dbpedia.org/resource/Celestial_Matters
2705	In the Days of the Comet	http://dbpedia.org/resource/In_the_Days_of_the_Comet
2706	Gideon's Spies: The Secret History of the Mossad	http://dbpedia.org/resource/Gideon's_Spies:_The_Secret_History_of_the_Mossad
2707	Memos From Purgatory	http://dbpedia.org/resource/Memos_from_Purgatory
2708	Kiln People	http://dbpedia.org/resource/Kiln_People
2709	The Hammer And The Cross	http://dbpedia.org/resource/The_Hammer_and_the_Cross
271	The Year's Best Science Fiction: Nineteenth Annual Collection	http://dbpedia.org/resource/The_Year's_Best_Science_Fiction:_Nineteenth_Annual_Collection
2710	The Judgment of Caesar	http://dbpedia.org/resource/The_Judgment_of_Caesar
2711	Carry On, Mr. Bowditch	http://dbpedia.org/resource/Carry_On,_Mr._Bowditch
2712	Last and First Men	http://dbpedia.org/resource/Last_and_First_Men
2713	Rogue State: A Guide to the World's Only Superpower	http://dbpedia.org/resource/Rogue_State:_A_Guide_to_the_World's_Only_Superpower
2714	Lord of Light	http://dbpedia.org/resource/Lord_of_Light
2715	Man Plus	http://dbpedia.org/resource/Man_Plus
2716	Jack Maggs	http://dbpedia.org/resource/Jack_Maggs
2717	The Seagull	http://dbpedia.org/resource/The_Seagull
2718	The Ghost in the Machine	http://dbpedia.org/resource/The_Ghost_in_the_Machine
2719	Martian Time-Slip	http://dbpedia.org/resource/Martian_Time-Slip
272	Break No Bones	http://dbpedia.org/resource/Break_No_Bones
2720	Ethan Frome	http://dbpedia.org/resource/Ethan_Frome
2721	More Than Human	http://dbpedia.org/resource/More_Than_Human
2722	Norstrilia	http://dbpedia.org/resource/Norstrilia
2723	Now Wait for Last Year	http://dbpedia.org/resource/Now_Wait_for_Last_Year
2724	Poseidon's Gold	http://dbpedia.org/resource/Poseidon's_Gold
2725	Pushing Ice	http://dbpedia.org/resource/Pushing_Ice
2726	Queen of Angels	http://dbpedia.org/resource/Queen_of_Angels_(novel)
2727	If I Ran the Circus	http://dbpedia.org/resource/If_I_Ran_the_Circus
2728	Knulp	http://dbpedia.org/resource/Knulp
2729	Shadows of Forgotten Ancestors	http://dbpedia.org/resource/Shadows_of_Forgotten_Ancestors_(book)
273	The Good Dog	http://dbpedia.org/resource/The_Good_Dog
2730	The cave girl	http://dbpedia.org/resource/The_Cave_Girl
2731	The King's Stilts	http://dbpedia.org/resource/The_King's_Stilts
2732	Stand on Zanzibar	http://dbpedia.org/resource/Stand_on_Zanzibar
2733	Treasure of Khan	http://dbpedia.org/resource/Treasure_of_Khan
2734	No Comebacks	http://dbpedia.org/resource/No_Comebacks
2735	The Road to Mars	http://dbpedia.org/resource/The_Road_to_Mars
2736	Tau Zero	http://dbpedia.org/resource/Tau_Zero
2737	Coming Through Slaughter	http://dbpedia.org/resource/Coming_Through_Slaughter
2738	Testament of Youth	http://dbpedia.org/resource/Testament_of_Youth
2739	Year's Best SF 6	http://dbpedia.org/resource/Year's_Best_SF_6
274	Heather Has Two Mommies	http://dbpedia.org/resource/Heather_Has_Two_Mommies
2740	Black Ajax	http://dbpedia.org/resource/Black_Ajax
2741	Great Sky River	http://dbpedia.org/resource/Great_Sky_River_(novel)
2742	Foucault's Pendulum	http://dbpedia.org/resource/Foucault's_Pendulum
2743	The Art of Memory	http://dbpedia.org/resource/The_Art_of_Memory
2744	McAuslan in the Rough	http://dbpedia.org/resource/McAuslan_in_the_Rough
2745	Ministry Of Space	http://dbpedia.org/resource/Ministry_of_Space
2746	Return to Eden	http://dbpedia.org/resource/Return_to_Eden_(novel)
2747	The Bridges at Toko-Ri	http://dbpedia.org/resource/The_Bridges_at_Toko-Ri_(novel)
2748	To Dream in the City of Sorrows	http://dbpedia.org/resource/Babylon_5:_To_Dream_in_the_City_of_Sorrows
2749	A Dictionary of Maqiao	http://dbpedia.org/resource/A_Dictionary_of_Maqiao
275	King & King	http://dbpedia.org/resource/King_&_King
2750	A Slight Trick of the Mind	http://dbpedia.org/resource/A_Slight_Trick_of_the_Mind
2751	Mr. Muo's Travelling Couch	http://dbpedia.org/resource/Mr._Muo's_Travelling_Couch
2752	Cadillac Beach	http://dbpedia.org/resource/Cadillac_Beach
2753	The Book of Skulls	http://dbpedia.org/resource/The_Book_of_Skulls
2754	The Coffee Trader	http://dbpedia.org/resource/The_Coffee_Trader
2755	The Centauri Device	http://dbpedia.org/resource/The_Centauri_Device
2756	The Child Garden	http://dbpedia.org/resource/The_Child_Garden
2757	The Dancers at the End of Time	http://dbpedia.org/resource/The_Dancers_at_the_End_of_Time
2758	Emerald City	http://dbpedia.org/resource/Emerald_City_(play)
2759	The Dispossessed	http://dbpedia.org/resource/The_Dispossessed
276	Between a Rock and a Hard Place	http://dbpedia.org/resource/Between_a_Rock_and_a_Hard_Place_(book)
2760	The Drowned World	http://dbpedia.org/resource/The_Drowned_World
2761	The Encyclopedia of Science Fiction	http://dbpedia.org/resource/The_Encyclopedia_of_Science_Fiction
2762	The End of Eternity	http://dbpedia.org/resource/The_End_of_Eternity
2763	The Fairy-Tale Detectives	http://dbpedia.org/resource/The_Fairy-tale_Detectives
2764	The Problem Child	http://dbpedia.org/resource/The_Problem_Child
